"","date","shanghai_temp","nantong_temp"
"107",2005-04-17,16.7300052642822,18.279993057251
"108",2005-04-18,17.1000003814697,19.4500064849854
"109",2005-04-19,17.300012588501,16.6499881744385
"110",2005-04-20,15.3700199127197,17.8999881744385
"111",2005-04-21,15.2000064849854,14.6000003814697
"112",2005-04-22,15.029993057251,15.3500003814697
"113",2005-04-23,12.5799808502197,13.6000003814697
"114",2005-04-24,15.1000003814697,16.6499881744385
"115",2005-04-25,16.1000003814697,17.1800174713135
"116",2005-04-26,16.7000064849854,18.8999881744385
"117",2005-04-27,19.6800174713135,23.050012588501
"118",2005-04-28,20.8500003814697,25.0000247955322
"119",2005-04-29,21.529993057251,22.7000064849854
"120",2005-04-30,21.8500003814697,22.3500003814697
"121",2005-05-01,18.9800052642822,16.7000064849854
"122",2005-05-02,15.8299808502197,14.8799991607666
"123",2005-05-03,17.6800174713135,17.550012588501
"124",2005-05-04,20.3299808502197,19.9500064849854
"125",2005-05-05,21.4800052642822,19.779993057251
"126",2005-05-06,14.5799808502197,13.4300174713135
"127",2005-05-07,17.0000247955322,17.6499881744385
"128",2005-05-08,19.1000003814697,17.6800174713135
"129",2005-05-09,15.529993057251,16.8500003814697
"130",2005-05-10,16.8500003814697,17.1800174713135
"131",2005-05-11,20.1299991607666,21.6299991607666
"132",2005-05-12,17.2500247955322,17.6000003814697
"133",2005-05-13,18.4500064849854,17.0100040435791
"134",2005-05-14,17.279993057251,15.6499881744385
"135",2005-05-15,18.5799808502197,18.050012588501
"136",2005-05-16,20.550012588501,21.4500064849854
"137",2005-05-17,22.4300174713135,21.1499881744385
"138",2005-05-18,16.550012588501,16.2300052642822
"139",2005-05-19,17.2300052642822,18.4800052642822
"140",2005-05-20,18.2500247955322,18.7500247955322
"141",2005-05-21,20.300012588501,18.9500064849854
"142",2005-05-22,20.8500003814697,22.2300052642822
"143",2005-05-23,18.7300052642822,20.800012588501
"144",2005-05-24,17.279993057251,18.8299808502197
"145",2005-05-25,18.279993057251,18.7300052642822
"146",2005-05-26,19.1800174713135,19.3500003814697
"147",2005-05-27,19.2300052642822,19.6000003814697
"148",2005-05-28,19.800012588501,19.4500064849854
"149",2005-05-29,19.7600040435791,20.5799808502197
"150",2005-05-30,20.300012588501,21.7500247955322
"151",2005-05-31,22.4500064849854,25.1499881744385
"152",2005-06-01,22.5100040435791,23.7000064849854
"153",2005-06-02,22.7500247955322,25.1299991607666
"154",2005-06-03,21.9300174713135,23.029993057251
"155",2005-06-04,21.4500064849854,22.9500064849854
"156",2005-06-05,21.1000003814697,20.3299808502197
"157",2005-06-06,21.529993057251,20.4500064849854
"158",2005-06-07,22.6499881744385,21.1299991607666
"159",2005-06-08,23.1800174713135,23.6499881744385
"160",2005-06-09,24.560022354126,24.560022354126
"161",2005-06-10,25.310022354126,22.1800174713135
"162",2005-06-11,21.6599979400635,21.3999881744385
"163",2005-06-12,22.3500003814697,23.4500064849854
